,age_head,age_spouse,e00200p,e00900p,e02100p,e00200s,e00900s,e02100s,e00600,e00800,e01500,e02300,s006,DSI,blind_head,blind_spouse,nu18,n1820,n21,ssi_ben,vet_ben,snap_ben,mcare_ben,mcaid_ben,e02400,tanf_ben,housing_ben,wic_ben,nu13,nu05,n24,elderly_dependents,f2441,EIC,XTOT,MARS,e01100,e01400,e03300,e03270,e20400,e32800,e19200,e18500,e03240,e17500,e18400,e00900,e00650,e00300,e00400,e01700,e19800,e20100,e03210,e03150,other_ben,e00200,e02100
280422,27,0,76117,0,0,0,0,0,0,0,0,0,53100,0,0,0,0,0,1,0,0,0,0,0,0,5561,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3766,0,0,154,0,0,4989,1094,472,0,0,76117,0
384230,23,0,0,0,0,0,0,0,0,0,0,0,75100,0,0,0,1,0,2,1405,0,7819,11622,7031,14472,0,0,542,1,1,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6640,0,0
21867,66,0,19456,0,0,0,0,0,0,0,2689,0,128300,0,0,0,0,0,1,0,0,0,11622,0,20014,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1991,0,0,0,0,1551,4245,931,0,0,0,19456,0
432608,68,0,0,0,0,0,0,0,0,0,0,0,34000,0,0,0,0,0,1,0,0,1797,11622,0,11982,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,734,0,0
40553,80,0,0,0,0,0,0,0,6026,0,66388,0,6900,0,0,0,0,0,1,0,0,0,11622,0,14558,0,0,0,0,0,0,0,0,0,1,1,588,6158,0,0,0,0,1549,2657,0,7405,3981,0,4086,2196,6417,38306,4604,1009,0,0,0,0,0
65228,48,0,75119,0,1,0,0,0,0,0,0,0,18500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5655,1336,0,0,0,0,1408,0,4084,0,0,207,0,0,5155,1130,0,0,0,75119,1
218791,56,44,853799,0,0,0,0,0,1374,0,0,0,4800,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,125,0,0,0,0,0,22238,7728,0,0,48297,0,1374,2189,0,0,7412,1625,0,0,0,853799,0
416147,59,55,55874,0,0,84319,0,0,0,0,0,0,5800,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,26055,0,0,0,0,194,9319,3601,0,0,0,0,0,1727,5108,0,0,0,0,0,0,140193,0
162545,56,55,0,0,0,0,0,0,0,0,0,0,49100,0,0,0,1,1,2,0,0,0,0,28125,0,11145,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,26,19,0,0,0,0,0,0,0,0,0,0,0,0,11489,0,0
185783,46,48,112908,0,0,65394,0,0,0,0,0,0,1000,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,2,0,0,0,0,0,442,14672,3873,0,0,10675,0,0,4482,7758,0,0,0,2500,0,0,178302,0
27003,55,56,0,0,0,526011,0,0,1343,0,0,0,4300,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,5559,0,0,0,0,0,17913,5980,0,0,26226,0,1343,5777,2308,0,6696,1468,0,0,0,526011,0
94392,35,0,22830,0,0,0,0,0,0,0,0,0,59100,0,0,0,2,0,1,0,0,3933,0,21094,0,0,0,522,1,1,2,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,875,0,0,27,0,0,0,0,0,0,10223,22830,0
240288,41,41,26027,0,0,26027,0,0,0,0,0,0,63100,0,1,1,0,0,2,0,0,2410,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,14664,0,0,0,0,0,0,0,0,3168,0,0,1,0,0,4914,1077,0,0,984,52054,0
449980,26,0,10149,0,0,0,0,0,0,0,0,0,61200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,10149,0
300891,70,70,0,0,0,0,0,0,0,0,0,0,111100,0,0,0,0,0,2,0,0,0,23244,0,38199,0,0,0,0,0,0,0,0,0,2,2,0,23731,0,0,0,0,3027,2385,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
144283,74,73,0,0,0,0,0,0,0,0,0,0,45100,0,0,0,0,0,2,0,0,0,23244,0,31225,0,0,0,0,0,0,0,0,0,2,2,0,10163,0,0,0,0,2236,2447,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
84082,45,50,103249,0,0,13585,0,0,0,0,0,0,600,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,6,2,0,0,0,0,10069,0,13927,3441,0,0,7650,0,0,2715,8031,0,0,0,0,0,0,116834,0
174428,58,62,0,0,0,0,0,0,0,0,55723,0,900,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18165,0,0,0,0,0,5585,2370,0,0,2199,0,0,372,0,55723,4764,1044,0,0,0,0,0
188556,53,0,65449,0,0,0,0,0,0,0,0,0,71300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5818,1974,0,0,3011,0,0,19,0,0,0,0,0,0,0,65449,0
354251,42,49,0,0,646417,32726,0,0,1709,0,0,0,300,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,1,3,0,2,3,5,2,2485,0,27247,0,0,356,28283,6431,0,0,3000,0,1158,0,0,0,6912,1515,0,0,0,32726,646417
303530,59,0,109144,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7479,2967,0,0,7000,0,0,2621,7755,0,0,0,320,0,0,109144,0
87863,61,52,94750,0,0,94750,0,0,0,0,0,18110,3300,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1093,0,0,0,11313,0,0,0,0,0,13070,0,0,7207,12475,0,6086,1334,0,0,0,189500,0
350789,61,0,0,0,0,0,0,0,0,0,0,0,52900,0,0,0,0,0,1,0,0,2960,11622,0,14549,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,1209,0,0
218227,56,0,310,0,0,0,0,0,0,0,0,0,148500,0,1,0,0,0,1,8385,0,216,11622,0,0,0,1590,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3514,310,0
314659,54,51,48640,0,0,205371,0,0,259,0,0,0,3600,0,0,0,1,0,3,0,0,0,23244,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,1433,0,0,0,0,26327,0,259,4799,0,0,6673,1463,2459,0,0,254011,0
378930,85,80,0,0,0,0,0,0,81865,0,65253,0,7800,0,0,0,0,0,2,0,0,0,23244,0,29098,0,0,0,0,0,0,0,0,0,2,2,20596,0,0,0,0,0,889,5673,0,0,15479,0,55504,9638,16682,37651,5217,1144,0,0,0,0,0
1004,30,0,3642,0,0,0,0,0,0,0,0,0,46100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,210,0,0,95,0,0,0,0,0,0,0,3642,0
194388,73,0,0,0,0,0,0,0,512,0,47133,0,14900,0,0,0,0,0,1,0,0,0,11622,0,20698,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2733,2319,0,0,3234,0,512,0,0,27195,0,0,0,0,0,0,0
331272,25,0,52321,0,0,0,0,0,401,0,0,0,133800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7218,597,0,0,0,0,9325,1711,0,0,3295,0,401,289,0,0,0,0,0,0,0,52321,0
448258,55,0,31461,59691,749072,0,0,0,0,0,0,0,4100,0,0,0,0,0,1,0,0,0,0,7031,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13387,0,0,0,0,20553,40526,59691,0,1492,0,0,7048,1545,0,0,2872,31461,749072
150611,34,35,15843,439,0,49510,0,0,0,0,0,12174,55300,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,2811,439,0,150,0,0,5082,1114,0,0,0,65353,0
79351,37,55,28911,0,0,0,0,0,0,0,0,0,48900,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,4,2,0,0,0,0,0,0,6726,1549,0,0,1500,0,0,8,0,0,0,0,0,0,0,28911,0
291075,59,61,0,0,0,14919,0,0,0,0,131051,0,1000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2415,0,0,0,0,7878,3333,0,0,6750,0,0,97,0,75616,5519,1210,0,0,0,14919,0
191854,70,0,0,0,0,0,0,0,0,0,0,0,90300,0,0,0,0,0,1,0,0,0,11622,0,20570,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0
311013,16,0,1945,0,0,0,0,0,0,0,0,0,57800,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1036,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,3147,690,0,0,0,1945,0
376137,50,51,90570,0,0,0,332731,0,0,0,0,1604,1200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,21025,0,0,0,13220,4082,0,4248,12264,332731,0,0,0,0,6034,1323,0,0,0,90570,0
265220,56,56,0,0,0,0,62670,0,19666,0,0,0,4400,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,77,0,0,0,0,0,7962,2947,0,0,5123,62670,13333,328,971,0,0,0,483,1603,0,0,0
204247,70,71,0,0,0,0,0,0,0,0,0,0,88700,0,0,0,0,0,2,0,0,0,23244,0,32682,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2243,1870,0,1256,1529,0,0,0,0,0,3895,854,0,0,0,0,0
283774,58,0,0,0,0,0,0,0,0,0,18859,0,99900,0,0,0,1,0,1,0,0,0,11622,0,15443,3415,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4009,1764,0,0,1600,0,0,0,0,18859,0,0,0,0,0,0,0
280894,61,0,28417,0,0,0,0,0,0,0,0,0,139300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3409,1712,0,0,1428,0,0,536,0,0,0,0,0,0,0,28417,0
342491,66,0,13913,0,0,0,0,0,0,0,0,4900,3700,0,0,0,0,0,1,0,0,0,11622,0,6613,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3502,1979,0,0,2500,0,0,3611,8514,0,0,0,0,0,0,13913,0
234420,29,0,0,37524,0,0,0,0,2170,0,0,0,9600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1674,0,0,0,0,0,0,3877,37524,2170,3769,11012,0,5009,1098,0,0,0,0,0
16580,85,0,0,0,0,0,0,0,0,0,0,0,102200,0,0,0,0,0,1,0,0,1829,11622,0,11284,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,544,0,0,58,0,0,0,0,0,0,747,0,0
338739,29,28,24010,0,0,28812,0,0,0,0,0,0,51600,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,2,0,0,0,0,0,0,9464,1884,0,0,2750,0,0,0,0,0,0,0,392,0,0,52822,0
60257,59,58,74865,0,0,9982,0,0,6058,0,0,0,900,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2070,0,0,0,10273,0,7448,3170,0,16138,6021,0,6058,1806,5343,0,5437,1192,0,0,0,84847,0
146430,45,53,188040,0,0,37608,0,0,10,0,0,0,2000,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,13951,0,0,0,0,0,0,0,0,0,3000,0,6,42,0,0,5940,1302,0,0,0,225648,0
76086,36,31,57057,0,0,43890,0,0,6,0,0,0,3900,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,852,0,0,12366,2809,0,0,6424,0,4,484,0,0,5495,1205,0,0,0,100947,0
18906,34,36,48640,0,0,70258,0,0,1924,0,0,0,133500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,111032,0,0,0,0,0,13789,2996,0,0,7669,0,1304,1769,5232,0,5425,1189,2500,0,0,118898,0
266326,66,0,224291,0,0,0,0,0,107,0,0,0,2200,0,0,0,0,0,1,0,0,0,11622,0,22707,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8534,4287,0,0,14629,0,107,6402,11081,0,5569,1221,0,0,0,224291,0
206804,70,68,0,0,0,0,0,0,0,0,69351,0,80300,0,0,0,0,0,2,0,0,0,23244,0,34742,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4135,3080,0,0,4785,0,0,1883,0,40015,4506,988,0,0,0,0,0
141455,68,61,61880,0,0,10608,0,0,402,0,148538,0,800,0,0,0,0,0,2,0,0,0,11622,0,31175,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,8624,5157,0,35356,16025,0,402,5174,8955,148538,5770,1265,0,0,0,72488,0
237118,66,0,0,0,0,0,0,0,0,0,0,0,182500,0,1,0,0,0,1,0,0,3147,11622,7031,16725,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1938,1193,0,22826,785,0,0,41,0,0,0,0,0,0,4157,0,0
249508,47,45,124,0,0,0,36090,0,0,0,0,0,36700,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,2,0,0,0,0,0,0,6730,1924,0,0,1487,36090,0,191,0,0,0,0,0,0,0,124,0
300866,52,47,0,77595,0,50935,0,0,0,0,0,0,7100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,9224,3097,0,0,6334,77595,0,258,0,0,0,0,0,0,0,50935,0
276476,62,65,89758,0,0,86094,0,0,0,0,0,0,6400,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,27379,0,0,0,0,0,10040,4598,0,0,13471,0,0,5045,8733,0,5558,1219,0,0,0,175852,0
366648,41,29,42780,0,0,23877,0,0,7411,0,0,0,38100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2017,0,0,0,0,0,9357,2397,0,0,4152,0,0,6,0,0,5148,1129,0,0,0,66657,0
352166,30,33,39928,0,0,29946,1746,119219,0,0,0,0,300,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,2,2,4,2,32084,0,0,0,0,0,0,0,0,0,10496,1746,0,11,0,0,5745,1260,0,0,0,69874,119219
113073,76,0,0,0,0,0,0,0,0,0,0,0,23300,0,0,0,0,0,1,0,0,2012,11622,0,23754,0,2492,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1142,0,0,0,0,0,0,0,0,0,822,0,0
454210,77,0,0,0,0,0,0,0,0,0,17670,0,11000,0,0,0,0,0,1,0,0,5346,11622,7031,11903,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1157,1623,0,0,1347,0,0,191,0,10195,0,0,0,0,5056,0,0
273230,55,0,29706,38349,0,0,0,0,12183,0,38810,0,4400,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,646,0,8737,0,10396,0,9698,3421,0,0,3000,38349,8260,827,0,38810,0,0,0,0,0,29706,0
22677,75,0,0,0,0,0,0,0,0,0,0,0,105800,0,0,0,0,0,1,0,24196,0,11622,0,10661,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,808,1050,0,0,513,0,0,2,0,0,0,0,0,0,0,0,0
455169,79,0,0,0,0,0,0,0,4189,0,60133,0,700,0,0,0,0,0,1,0,0,0,11622,0,16534,0,0,0,0,0,0,0,0,0,1,1,0,279239,0,0,0,0,4527,5219,0,0,18914,0,4189,394,0,34696,0,0,0,0,0,0,0
61172,66,0,0,0,0,0,0,0,0,0,46399,0,600,0,0,0,0,0,1,0,0,0,11622,0,14690,0,0,0,0,0,0,0,0,0,1,1,2477,0,0,0,0,0,4218,2324,0,0,3607,0,0,1885,4444,46399,0,0,0,0,0,0,0
28752,76,78,0,0,0,0,0,0,4,0,70963,0,9100,0,0,0,0,0,2,0,0,0,23244,0,36848,0,0,0,0,0,0,0,0,0,2,2,0,6852,0,0,0,0,2900,3481,0,0,5791,0,4,0,0,40945,4590,1006,0,0,0,0,0
185372,17,0,582,0,0,0,0,0,0,0,0,0,106700,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,0,0,0,0,0,582,0
267970,66,63,0,0,0,0,0,0,0,0,129996,0,5700,0,0,0,0,0,2,0,0,0,11622,0,20570,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7039,3960,0,0,9021,0,0,0,0,129996,5315,1165,0,0,0,0,0
344879,30,38,42733,0,0,61615,0,0,0,0,0,0,29600,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,2,0,0,0,0,0,0,12620,2516,0,0,5250,0,0,0,0,0,5308,1164,0,0,0,104348,0
207126,57,60,23269,0,0,0,28634,0,0,0,0,2769,9500,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8260,0,0,6196,2514,0,0,3650,28634,0,1,0,0,0,0,0,0,0,23269,0
31537,48,50,0,0,0,151140,0,0,610,0,0,0,60000,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,2,0,0,0,0,0,0,12619,3435,0,0,7576,0,0,229,0,0,0,0,0,0,0,151140,0
339645,53,54,7057,13340,15000,0,40426,0,23816,0,0,0,4100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,17922,0,0,0,0,9799,3366,0,4216,7548,53766,16147,183,0,0,0,0,0,0,0,7057,15000
84827,51,51,0,0,1517795,54007,0,0,0,0,0,1567,3300,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,14101,1666,32879,9423,0,0,78739,0,0,0,0,0,0,0,0,0,0,54007,1517795
301690,57,0,14567,32489,0,0,0,0,196577,0,0,0,6600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2186,0,0,0,0,0,12582,4463,0,0,18336,32489,133279,6917,11973,0,6256,1372,0,0,0,14567,0
35249,43,43,0,0,0,0,32331,0,4527,0,0,0,4100,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,2,3,5,2,26050,0,0,0,0,0,10922,2692,0,0,4673,32331,3069,3127,0,0,0,0,0,0,0,0,0
325864,64,0,0,0,0,0,0,0,0,0,0,0,106100,0,0,0,0,0,1,0,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1728,987,0,0,524,0,0,3598,3610,0,0,0,0,0,1184,0,0
113709,47,47,48722,-6821,0,6635,0,0,0,0,117156,0,3400,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,13379,3545,0,0,8267,-6821,0,260,0,67599,5593,1226,0,0,0,55357,0
73803,35,0,109439,0,0,0,0,0,0,0,0,0,39200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5516,0,0,98,0,0,0,0,0,0,0,109439,0
308111,16,0,434,0,0,0,0,0,0,0,0,0,20700,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22,0,0,51,0,0,0,0,0,0,0,434,0
438817,43,45,0,32662,0,31461,0,0,0,0,0,2014,3900,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,4,2,0,0,0,0,0,672,10014,2542,0,0,4261,32662,0,375,0,0,5124,1123,0,0,0,31461,0
369600,41,0,89535,0,0,0,0,0,0,0,0,0,6200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9380,2299,0,0,5100,0,0,0,0,0,5204,1141,564,0,0,89535,0
425811,42,0,12742,0,0,0,0,0,0,0,0,0,25600,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,44,0,0,0,0,1121,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,12742,0
107687,25,0,14892,0,0,0,0,0,0,0,0,1602,61800,0,0,0,0,0,1,0,0,2931,0,0,0,0,0,0,0,0,0,0,0,0,1,1,112,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,1197,14892,0
16258,59,0,16862,0,0,0,0,0,0,0,0,0,103900,0,0,0,0,0,1,0,0,3112,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,780,0,0,16,0,0,0,0,0,0,1271,16862,0
371252,63,0,0,0,0,0,0,0,15,0,45447,0,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4273,2079,0,1476,2924,0,15,9,0,26223,4819,1057,150,0,0,0,0
215708,55,0,51677,0,0,0,0,0,0,0,0,0,84900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9491,0,5159,1875,0,0,2600,0,0,0,0,0,0,0,0,0,0,51677,0
189569,51,0,0,0,0,0,0,0,0,0,0,0,34500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116646,45,0,95513,0,0,0,0,0,47760,0,0,0,1400,0,0,0,2,0,1,0,0,0,0,0,12470,0,0,0,1,0,2,0,1,2,3,1,0,0,0,0,11215,0,0,0,0,0,12612,0,47760,349,0,0,5849,1282,0,0,0,95513,0
242021,31,30,36024,0,0,6754,0,0,1306,0,0,1173,60000,0,0,0,5,0,2,0,0,3377,0,14062,0,0,0,0,5,0,5,0,5,3,7,2,145,0,0,0,0,0,10223,1945,0,0,2458,0,885,88,0,0,0,0,0,0,7124,42778,0
53072,54,0,99,0,0,0,0,0,0,0,0,0,29900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,245,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,99,0
397812,36,41,59039,0,0,27249,0,0,0,0,0,0,39000,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,2,0,0,0,0,0,422,11225,2511,0,0,4779,0,0,182,0,0,0,0,0,0,0,86288,0
413625,46,0,44509,0,0,0,0,0,0,0,0,0,24800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5867,1660,0,0,2250,0,0,3,0,0,0,0,0,0,0,44509,0
409244,73,76,0,92174,0,40988,0,0,50033,0,0,0,8500,0,0,0,0,0,2,0,0,0,23244,0,52907,0,0,0,0,0,0,0,0,0,2,2,3980,54,0,0,0,0,5116,4370,0,0,3000,92174,33922,1636,0,0,0,0,0,0,0,40988,0
297613,62,59,116604,0,0,0,19545,0,238026,0,0,0,900,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1046,0,0,3369,0,0,13101,5819,0,0,0,19545,238026,14890,25772,0,0,0,0,0,0,116604,0
152912,56,66,10001,0,0,0,0,0,0,0,0,0,67100,0,0,0,0,0,2,4698,0,3340,11622,14062,27987,0,0,0,0,0,0,0,0,0,2,2,0,200977,0,0,0,0,0,0,0,0,9044,0,0,0,0,0,0,0,0,0,9028,10001,0
301256,78,0,86589,0,0,0,0,0,17698,0,0,0,6800,0,0,0,0,0,1,0,0,0,11622,0,26255,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6875,0,17698,2487,0,0,0,0,0,0,0,86589,0
228733,63,0,74617,0,0,0,0,0,25070,0,0,0,4300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2755,0,0,0,0,0,0,0,0,0,7587,0,16997,2357,6974,0,5489,1203,0,0,0,74617,0
106149,51,42,195220,0,0,0,0,0,15,0,0,0,3500,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,5,2,0,0,0,0,0,0,14398,4165,0,0,3000,0,15,8342,14440,0,0,0,0,0,0,195220,0
74592,39,0,52668,0,0,0,0,0,0,0,0,0,15300,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,4780,1048,0,0,0,52668,0
331006,45,47,0,560235,0,0,0,0,0,0,0,0,4200,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,2,0,0,0,0,0,1476,17692,4620,0,0,16869,560235,0,4,0,0,0,0,0,0,0,0,0
141871,67,56,40972,0,0,0,0,0,0,0,40635,0,3700,0,0,0,0,1,2,0,0,0,11622,7031,17458,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5656,3265,0,14318,5498,0,0,50,0,40635,0,0,0,0,2872,40972,0
262758,43,47,0,0,0,66960,0,0,0,0,0,0,22800,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,2,3,8,2,0,0,0,0,0,0,11343,2607,0,0,3864,0,0,948,0,0,0,0,0,0,0,66960,0
310486,46,0,32616,0,0,0,0,0,0,0,0,0,18400,0,0,0,1,1,2,0,0,9326,0,0,0,25276,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,3809,32616,0
381744,27,0,0,0,0,0,0,0,0,0,0,0,50500,0,0,0,2,0,1,0,0,0,0,14062,0,0,0,0,2,0,2,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5744,0,0
172371,29,0,55819,0,0,0,0,0,0,0,0,0,66800,0,0,0,0,0,1,0,0,0,0,7031,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2750,0,0,9,0,0,0,0,0,0,2872,55819,0
76837,73,0,43890,0,0,0,0,0,0,0,0,0,5600,0,0,0,0,0,1,0,0,0,11622,0,24940,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4302,0,0,4007,0,0,4698,1030,0,0,0,43890,0
302380,51,0,45841,0,0,0,0,0,0,0,0,0,42100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,557,5574,1744,0,0,2250,0,0,0,0,0,4625,1014,508,0,0,45841,0
